Normalized_ACC	Class	Order	Collapsed_Ord
0.023872679	Aquatic	Marine	Marine
0.023839786	Aquatic	Marine	Marine
0.02373183	Aquatic	Marine	Marine
0.023632994	Aquatic	Marine	Marine
0.023474178	Aquatic	Marine	Marine
0.023398804	Aquatic	Marine	Marine
0.023342237	Aquatic	Marine	Marine
0.02330246	Aquatic	Marine	Marine
0.023259678	Aquatic	Marine	Marine
0.023253421	Aquatic	Marine	Marine
0.023222477	Aquatic	Marine	Marine
0.023200758	Aquatic	Marine	Marine
0.023041475	Aquatic	Marine	Marine
0.022895126	Aquatic	Marine	Marine
0.022844037	Aquatic	Marine	Marine
0.022766798	Aquatic	Marine	Marine
0.022752764	Aquatic	Marine	Marine
0.022743426	Aquatic	Marine	Marine
0.02260274	Aquatic	Marine	Marine
0.02247191	Aquatic	Marine	Marine
0.022429435	Aquatic	Marine	Marine
0.022376401	Aquatic	Marine	Marine
0.022273126	Aquatic	Marine	Marine
0.022238164	Aquatic	Marine	Marine
0.022222222	Aquatic	Marine	Marine
0.022185509	Aquatic	Marine	Marine
0.0221843	Aquatic	Marine	Marine
0.022099448	Aquatic	Marine	Marine
0.022038567	Aquatic	Marine	Marine
0.021943574	Aquatic	Marine	Marine
0.021428571	Aquatic	Marine	Marine
0.021390374	Aquatic	Marine	Marine
0.021322379	Aquatic	Marine	Marine
0.02106319	Aquatic	Marine	Marine
0.021008403	Aquatic	Marine	Marine
0.020913844	Aquatic	Marine	Marine
0.020881671	Aquatic	Marine	Marine
0.020762337	Aquatic	Marine	Marine
0.020746888	Aquatic	Marine	Marine
0.020725389	Aquatic	Marine	Marine
0.020676692	Aquatic	Marine	Marine
0.020381328	Aquatic	Marine	Marine
0.020356234	Aquatic	Marine	Marine
0.020193152	Aquatic	Marine	Marine
0.020191122	Aquatic	Marine	Marine
0.019874477	Aquatic	Marine	Marine
0.01980198	Aquatic	Marine	Marine
0.019667657	Aquatic	Marine	Marine
0.019487033	Aquatic	Marine	Marine
0.019436997	Aquatic	Marine	Marine
0.019400692	Aquatic	Marine	Marine
0.01926113	Aquatic	Marine	Marine
0.019047619	Aquatic	Marine	Marine
0.018929656	Aquatic	Marine	Marine
0.018887723	Aquatic	Marine	Marine
0.018781426	Aquatic	Marine	Marine
0.018590575	Aquatic	Marine	Marine
0.018518519	Aquatic	Marine	Marine
0.018371358	Aquatic	Marine	Marine
0.018248175	Aquatic	Marine	Marine
0.018181818	Aquatic	Marine	Marine
0.018072289	Aquatic	Marine	Marine
0.018014637	Aquatic	Marine	Marine
0.01793722	Aquatic	Marine	Marine
0.017743277	Aquatic	Marine	Marine
0.017582418	Aquatic	Marine	Marine
0.017574692	Aquatic	Marine	Marine
0.017301038	Aquatic	Marine	Marine
0.017272727	Aquatic	Marine	Marine
0.017184035	Aquatic	Marine	Marine
0.017006803	Aquatic	Marine	Marine
0.016698088	Aquatic	Marine	Marine
0.016691958	Aquatic	Marine	Marine
0.016686893	Aquatic	Marine	Marine
0.016666667	Aquatic	Marine	Marine
0.016652249	Aquatic	Marine	Marine
0.016570605	Aquatic	Marine	Marine
0.016555237	Aquatic	Marine	Marine
0.01650165	Aquatic	Marine	Marine
0.016453382	Aquatic	Marine	Marine
0.016176119	Aquatic	Marine	Marine
0.016134791	Aquatic	Marine	Marine
0.016092721	Aquatic	Marine	Marine
0.016064257	Aquatic	Marine	Marine
0.015465443	Aquatic	Marine	Marine
0.015384615	Aquatic	Marine	Marine
0.01530782	Aquatic	Marine	Marine
0.015178256	Aquatic	Marine	Marine
0.01514624	Aquatic	Marine	Marine
0.015029326	Aquatic	Marine	Marine
0.014940491	Aquatic	Marine	Marine
0.01459854	Aquatic	Marine	Marine
0.014577259	Aquatic	Marine	Marine
0.014492754	Aquatic	Marine	Marine
0.014492754	Aquatic	Marine	Marine
0.014423077	Aquatic	Marine	Marine
0.014336918	Aquatic	Marine	Marine
0.014285714	Aquatic	Marine	Marine
0.014107957	Aquatic	Marine	Marine
0.014082058	Aquatic	Marine	Marine
0.014075067	Aquatic	Marine	Marine
0.014044944	Aquatic	Marine	Marine
0.014001474	Aquatic	Marine	Marine
0.013888889	Aquatic	Marine	Marine
0.01369863	Aquatic	Marine	Marine
0.013520408	Aquatic	Marine	Marine
0.013452915	Aquatic	Marine	Marine
0.01344086	Aquatic	Marine	Marine
0.013071895	Aquatic	Marine	Marine
0.01299103	Aquatic	Marine	Marine
0.012987013	Aquatic	Marine	Marine
0.012860242	Aquatic	Marine	Marine
0.012823801	Aquatic	Marine	Marine
0.012806991	Aquatic	Marine	Marine
0.012658228	Aquatic	Marine	Marine
0.012658228	Aquatic	Marine	Marine
0.012557832	Aquatic	Marine	Marine
0.012481489	Aquatic	Marine	Marine
0.012461059	Aquatic	Marine	Marine
0.012345679	Aquatic	Marine	Marine
0.012307692	Aquatic	Marine	Marine
0.012048193	Aquatic	Marine	Marine
0.011922504	Aquatic	Marine	Marine
0.011743719	Aquatic	Marine	Marine
0.011627907	Aquatic	Marine	Marine
0.011583012	Aquatic	Marine	Marine
0.011569053	Aquatic	Marine	Marine
0.011336982	Aquatic	Marine	Marine
0.011268662	Aquatic	Marine	Marine
0.011235955	Aquatic	Marine	Marine
0.011191942	Aquatic	Marine	Marine
0.010789409	Aquatic	Marine	Marine
0.010752688	Aquatic	Marine	Marine
0.010752688	Aquatic	Marine	Marine
0.010570825	Aquatic	Marine	Marine
0.010340417	Aquatic	Marine	Marine
0.010309278	Aquatic	Marine	Marine
0.00990602	Aquatic	Marine	Marine
0.009816585	Aquatic	Marine	Marine
0.009771987	Aquatic	Marine	Marine
0.009761388	Aquatic	Marine	Marine
0.009686347	Aquatic	Marine	Marine
0.009661836	Aquatic	Marine	Marine
0.009615385	Aquatic	Marine	Marine
0.009569378	Aquatic	Marine	Marine
0.00952381	Aquatic	Marine	Marine
0.009469697	Aquatic	Marine	Marine
0.009345794	Aquatic	Marine	Marine
0.009326727	Aquatic	Marine	Marine
0.009233926	Aquatic	Marine	Marine
0.009174312	Aquatic	Marine	Marine
0.009146341	Aquatic	Marine	Marine
0.00898652	Aquatic	Marine	Marine
0.008951407	Aquatic	Marine	Marine
0.008921767	Aquatic	Marine	Marine
0.008733624	Aquatic	Marine	Marine
0.00862069	Aquatic	Marine	Marine
0.008600469	Aquatic	Marine	Marine
0.008537887	Aquatic	Marine	Marine
0.008510638	Aquatic	Marine	Marine
0.008483034	Aquatic	Marine	Marine
0.00813449	Aquatic	Marine	Marine
0.007575758	Aquatic	Marine	Marine
0.007211538	Aquatic	Marine	Marine
0.007092199	Aquatic	Marine	Marine
0.006990563	Aquatic	Marine	Marine
0.006805808	Aquatic	Marine	Marine
0.006802721	Aquatic	Marine	Marine
0.00673174	Aquatic	Marine	Marine
0.006512729	Aquatic	Marine	Marine
0.006289308	Aquatic	Marine	Marine
0.006177076	Aquatic	Marine	Marine
0.006097561	Aquatic	Marine	Marine
0.005821875	Aquatic	Marine	Marine
0.005747126	Aquatic	Marine	Marine
0.005586592	Aquatic	Marine	Marine
0.005389515	Aquatic	Marine	Marine
0.005206164	Aquatic	Marine	Marine
0.005064641	Aquatic	Marine	Marine
0.004975124	Aquatic	Marine	Marine
0.004424779	Aquatic	Marine	Marine
0.004237288	Aquatic	Marine	Marine
0.004132231	Aquatic	Marine	Marine
0.003740648	Aquatic	Marine	Marine
0.003508772	Aquatic	Marine	Marine
0.003466205	Aquatic	Marine	Marine
0.003322259	Aquatic	Marine	Marine
0.002777778	Aquatic	Marine	Marine
0.002429357	Aquatic	Marine	Marine
0.001663894	Aquatic	Marine	Marine
0.001563111	Aquatic	Marine	Marine
0.001490313	Aquatic	Marine	Marine
0.001446226	Aquatic	Marine	Marine
0.001426873	Aquatic	Marine	Marine
0.001421343	Aquatic	Marine	Marine
0.001408451	Aquatic	Marine	Marine
0.001144165	Aquatic	Marine	Marine
0.001037613	Aquatic	Marine	Marine
0.000911023	Aquatic	Marine	Marine
0.000884956	Aquatic	Marine	Marine
0.000830651	Aquatic	Marine	Marine
0.00081103	Aquatic	Marine	Marine
0.000766284	Aquatic	Marine	Marine
0.000716332	Aquatic	Marine	Marine
0.000680735	Aquatic	Marine	Marine
0.000626976	Aquatic	Marine	Marine
0.00050025	Aquatic	Marine	Marine
0.000478927	Aquatic	Marine	Marine
0.000447427	Aquatic	Marine	Marine
0.000348797	Aquatic	Marine	Marine
0.000268673	Aquatic	Marine	Marine
0.000223214	Aquatic	Marine	Marine
0.000219298	Aquatic	Marine	Marine
0.000129483	Aquatic	Marine	Marine
0.000127681	Aquatic	Marine	Marine
8.12571E-05	Aquatic	Marine	Marine
2.43376E-05	Aquatic	Marine	Marine
2.26553E-05	Aquatic	Marine	Marine
2.10642E-05	Aquatic	Marine	Marine
1.53686E-05	Aquatic	Marine	Marine
9.34469E-06	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0	Aquatic	Marine	Marine
0.761643836	Aquatic	Non-marine Saline and Alkaline	Marine
0.5	Aquatic	Non-marine Saline and Alkaline	Marine
0.454545455	Aquatic	Non-marine Saline and Alkaline	Marine
0.333333333	Aquatic	Non-marine Saline and Alkaline	Marine
0.25	Aquatic	Non-marine Saline and Alkaline	Marine
0.205882353	Aquatic	Non-marine Saline and Alkaline	Marine
0.195121951	Aquatic	Non-marine Saline and Alkaline	Marine
0.192546584	Aquatic	Non-marine Saline and Alkaline	Marine
0.184615385	Aquatic	Non-marine Saline and Alkaline	Marine
0.181818182	Aquatic	Non-marine Saline and Alkaline	Marine
0.166666667	Aquatic	Non-marine Saline and Alkaline	Marine
0.166666667	Aquatic	Non-marine Saline and Alkaline	Marine
0.15942029	Aquatic	Non-marine Saline and Alkaline	Marine
0.15942029	Aquatic	Non-marine Saline and Alkaline	Marine
0.158730159	Aquatic	Non-marine Saline and Alkaline	Marine
0.153846154	Aquatic	Non-marine Saline and Alkaline	Marine
0.144230769	Aquatic	Non-marine Saline and Alkaline	Marine
0.144	Aquatic	Non-marine Saline and Alkaline	Marine
0.142857143	Aquatic	Non-marine Saline and Alkaline	Marine
0.135714286	Aquatic	Non-marine Saline and Alkaline	Marine
0.113636364	Aquatic	Non-marine Saline and Alkaline	Marine
0.105263158	Aquatic	Non-marine Saline and Alkaline	Marine
0.103448276	Aquatic	Non-marine Saline and Alkaline	Marine
0.1	Aquatic	Non-marine Saline and Alkaline	Marine
0.094368341	Aquatic	Non-marine Saline and Alkaline	Marine
0.092857143	Aquatic	Non-marine Saline and Alkaline	Marine
0.089770355	Aquatic	Non-marine Saline and Alkaline	Marine
0.087912088	Aquatic	Non-marine Saline and Alkaline	Marine
0.087759815	Aquatic	Non-marine Saline and Alkaline	Marine
0.084337349	Aquatic	Non-marine Saline and Alkaline	Marine
0.08045977	Aquatic	Non-marine Saline and Alkaline	Marine
0.079787234	Aquatic	Non-marine Saline and Alkaline	Marine
0.076923077	Aquatic	Non-marine Saline and Alkaline	Marine
0.076219512	Aquatic	Non-marine Saline and Alkaline	Marine
0.072916667	Aquatic	Non-marine Saline and Alkaline	Marine
0.071758437	Aquatic	Non-marine Saline and Alkaline	Marine
0.071428571	Aquatic	Non-marine Saline and Alkaline	Marine
0.071428571	Aquatic	Non-marine Saline and Alkaline	Marine
0.070422535	Aquatic	Non-marine Saline and Alkaline	Marine
0.067567568	Aquatic	Non-marine Saline and Alkaline	Marine
0.067467652	Aquatic	Non-marine Saline and Alkaline	Marine
0.066666667	Aquatic	Non-marine Saline and Alkaline	Marine
0.064935065	Aquatic	Non-marine Saline and Alkaline	Marine
0.063360882	Aquatic	Non-marine Saline and Alkaline	Marine
0.0625	Aquatic	Non-marine Saline and Alkaline	Marine
0.062015504	Aquatic	Non-marine Saline and Alkaline	Marine
0.061946903	Aquatic	Non-marine Saline and Alkaline	Marine
0.06185567	Aquatic	Non-marine Saline and Alkaline	Marine
0.058441558	Aquatic	Non-marine Saline and Alkaline	Marine
0.057471264	Aquatic	Non-marine Saline and Alkaline	Marine
0.053921569	Aquatic	Non-marine Saline and Alkaline	Marine
0.053254438	Aquatic	Non-marine Saline and Alkaline	Marine
0.052256532	Aquatic	Non-marine Saline and Alkaline	Marine
0.051612903	Aquatic	Non-marine Saline and Alkaline	Marine
0.05136541	Aquatic	Non-marine Saline and Alkaline	Marine
0.050925926	Aquatic	Non-marine Saline and Alkaline	Marine
0.046793506	Aquatic	Non-marine Saline and Alkaline	Marine
0.046052632	Aquatic	Non-marine Saline and Alkaline	Marine
0.04516129	Aquatic	Non-marine Saline and Alkaline	Marine
0.043478261	Aquatic	Non-marine Saline and Alkaline	Marine
0.041666667	Aquatic	Non-marine Saline and Alkaline	Marine
0.041158736	Aquatic	Non-marine Saline and Alkaline	Marine
0.039274924	Aquatic	Non-marine Saline and Alkaline	Marine
0.039215686	Aquatic	Non-marine Saline and Alkaline	Marine
0.039079229	Aquatic	Non-marine Saline and Alkaline	Marine
0.038011696	Aquatic	Non-marine Saline and Alkaline	Marine
0.035714286	Aquatic	Non-marine Saline and Alkaline	Marine
0.035369775	Aquatic	Non-marine Saline and Alkaline	Marine
0.035254989	Aquatic	Non-marine Saline and Alkaline	Marine
0.034897714	Aquatic	Non-marine Saline and Alkaline	Marine
0.034653465	Aquatic	Non-marine Saline and Alkaline	Marine
0.034300792	Aquatic	Non-marine Saline and Alkaline	Marine
0.033703487	Aquatic	Non-marine Saline and Alkaline	Marine
0.033690658	Aquatic	Non-marine Saline and Alkaline	Marine
0.031434185	Aquatic	Non-marine Saline and Alkaline	Marine
0.02739726	Aquatic	Non-marine Saline and Alkaline	Marine
0.026315789	Aquatic	Non-marine Saline and Alkaline	Marine
0.025688073	Aquatic	Non-marine Saline and Alkaline	Marine
0.023960446	Aquatic	Non-marine Saline and Alkaline	Marine
0.023529412	Aquatic	Non-marine Saline and Alkaline	Marine
0.022727273	Aquatic	Non-marine Saline and Alkaline	Marine
0.022727273	Aquatic	Non-marine Saline and Alkaline	Marine
0.02193835	Aquatic	Non-marine Saline and Alkaline	Marine
0.021276596	Aquatic	Non-marine Saline and Alkaline	Marine
0.019788864	Aquatic	Non-marine Saline and Alkaline	Marine
0.019323671	Aquatic	Non-marine Saline and Alkaline	Marine
0.019047619	Aquatic	Non-marine Saline and Alkaline	Marine
0.018292683	Aquatic	Non-marine Saline and Alkaline	Marine
0.018181818	Aquatic	Non-marine Saline and Alkaline	Marine
0.017704918	Aquatic	Non-marine Saline and Alkaline	Marine
0.015384615	Aquatic	Non-marine Saline and Alkaline	Marine
0.012875536	Aquatic	Non-marine Saline and Alkaline	Marine
0.012820513	Aquatic	Non-marine Saline and Alkaline	Marine
0.011904762	Aquatic	Non-marine Saline and Alkaline	Marine
0.011904762	Aquatic	Non-marine Saline and Alkaline	Marine
0.011666667	Aquatic	Non-marine Saline and Alkaline	Marine
0.010869565	Aquatic	Non-marine Saline and Alkaline	Marine
0.010486177	Aquatic	Non-marine Saline and Alkaline	Marine
0.010416667	Aquatic	Non-marine Saline and Alkaline	Marine
0.01037037	Aquatic	Non-marine Saline and Alkaline	Marine
0.01010101	Aquatic	Non-marine Saline and Alkaline	Marine
0.01	Aquatic	Non-marine Saline and Alkaline	Marine
0.009669941	Aquatic	Non-marine Saline and Alkaline	Marine
0.008810573	Aquatic	Non-marine Saline and Alkaline	Marine
0.008152174	Aquatic	Non-marine Saline and Alkaline	Marine
0.007624857	Aquatic	Non-marine Saline and Alkaline	Marine
0.007194687	Aquatic	Non-marine Saline and Alkaline	Marine
0.006947891	Aquatic	Non-marine Saline and Alkaline	Marine
0.00645682	Aquatic	Non-marine Saline and Alkaline	Marine
0.006218905	Aquatic	Non-marine Saline and Alkaline	Marine
0.005714286	Aquatic	Non-marine Saline and Alkaline	Marine
0.005446293	Aquatic	Non-marine Saline and Alkaline	Marine
0.005025126	Aquatic	Non-marine Saline and Alkaline	Marine
0.004640371	Aquatic	Non-marine Saline and Alkaline	Marine
0.004576659	Aquatic	Non-marine Saline and Alkaline	Marine
0.004351373	Aquatic	Non-marine Saline and Alkaline	Marine
0.00343879	Aquatic	Non-marine Saline and Alkaline	Marine
0.002892562	Aquatic	Non-marine Saline and Alkaline	Marine
0.002739726	Aquatic	Non-marine Saline and Alkaline	Marine
0.002402691	Aquatic	Non-marine Saline and Alkaline	Marine
0.002190581	Aquatic	Non-marine Saline and Alkaline	Marine
0.002173913	Aquatic	Non-marine Saline and Alkaline	Marine
0.002018163	Aquatic	Non-marine Saline and Alkaline	Marine
0.00068306	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
0	Aquatic	Non-marine Saline and Alkaline	Marine
